day_num,year,month,day,collision_date,temp,max_temp,min_temp,humidity,mean_sea_level_pressure,visibility,mean_wind_speed,maximum_sustained_wind_speed,maximum_wind_gust,total_precipitation,snow_depth_inches,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,num_collisions
6,2013,06,15,2013-06-15,69.4,80.1,61.0,52.0,1013.6,10.0,3.5,6.0,,0.06,0.0,0,0,0,0,0,0,510
6,2019,06,29,2019-06-29,80.4,91.0,72.0,65.1,1015.9,9.6,3.5,7.0,15.9,0.0,0.0,0,1,0,0,0,0,607
5,2016,06,17,2016-06-17,70.2,75.9,64.0,55.1,1012.0,9.1,3.5,11.1,,0.02,0.0,0,0,0,0,0,0,617
2,2018,06,26,2018-06-26,70.5,81.0,61.0,52.1,1023.0,10.0,3.5,6.0,,0.0,0.0,0,0,0,0,0,0,716
5,2018,06,15,2018-06-15,70.2,84.0,63.0,50.2,1012.9,10.0,3.5,7.0,,0.0,0.0,0,0,0,0,0,0,679
6,2013,06,29,2013-06-29,76.2,82.9,71.1,65.9,1001.1,8.7,3.5,7.0,15.9,0.0,0.0,0,0,0,0,0,0,493
1,2013,06,03,2013-06-03,72.2,82.0,68.0,67.3,1009.8,6.6,3.5,12.0,22.9,1.0,0.0,1,1,0,0,0,0,591
1,2017,06,05,2017-06-05,62.5,70.0,55.9,58.8,1008.5,5.4,3.6,7.0,,0.11,0.0,0,1,0,0,0,0,613
3,2019,06,05,2019-06-05,70.7,81.0,54.0,53.9,1012.5,9.9,3.6,7.0,20.0,0.0,0.0,0,0,0,0,0,0,604
1,2014,06,09,2014-06-09,67.4,73.9,62.6,59.2,1013.2,4.6,3.6,6.0,,0.64,0.0,1,1,0,0,0,0,444
6,2019,06,15,2019-06-15,70.7,81.0,57.9,47.4,1017.9,10.0,3.6,8.0,19.0,0.0,0.0,0,1,0,0,0,0,564
4,2013,06,13,2013-06-13,65.7,73.9,60.1,55.6,1006.6,8.1,3.6,11.1,20.0,0.0,0.0,1,1,0,0,0,0,462
7,2019,06,23,2019-06-23,73.7,82.9,61.0,50.0,1014.7,10.0,3.6,8.9,15.0,0.0,0.0,0,0,0,0,0,0,516
3,2013,06,26,2013-06-26,79.4,84.9,73.9,65.6,1009.8,9.2,3.7,7.0,15.9,0.0,0.0,0,1,0,0,0,0,529
6,2016,06,25,2016-06-25,73.1,86.0,64.0,56.1,1021.1,9.2,3.7,7.0,,0.0,0.0,0,0,0,0,0,0,570
2,2015,06,30,2015-06-30,74.5,82.0,63.0,58.0,1013.8,10.0,3.7,8.0,22.0,0.0,0.0,0,0,0,0,0,0,530
4,2013,06,06,2013-06-06,63.8,70.0,59.0,53.8,1019.7,8.7,3.7,8.0,,0.0,0.0,0,0,0,0,0,0,509
2,2014,06,03,2014-06-03,75.3,87.1,59.0,58.5,1014.3,8.9,3.7,8.0,,0.0,0.0,0,1,0,0,0,0,559
1,2015,06,15,2015-06-15,70.8,88.0,64.9,65.6,1014.9,3.6,3.7,11.1,17.1,0.77,0.0,0,1,0,0,0,0,404
3,2019,06,12,2019-06-12,67.1,77.0,59.0,45.6,1020.7,10.0,3.7,8.0,,0.45,0.0,0,1,0,0,0,0,620
3,2013,06,05,2013-06-05,66.0,73.9,57.9,41.7,1020.8,10.0,3.7,7.0,,0.0,0.0,0,0,0,0,0,0,502
1,2013,06,17,2013-06-17,75.3,84.0,69.1,63.4,1011.3,9.1,3.7,8.0,20.0,0.0,0.0,0,1,0,0,0,0,507
6,2014,06,14,2014-06-14,69.0,72.0,64.0,59.3,1011.6,7.4,3.7,11.1,19.0,1.14,0.0,0,1,0,0,0,0,519
5,2014,06,20,2014-06-20,71.8,79.0,64.0,50.5,1014.9,9.3,3.7,7.0,,0.15,0.0,0,1,0,0,0,0,646
7,2013,06,23,2013-06-23,76.1,88.0,70.0,62.6,1020.8,9.9,3.8,8.0,,0.0,0.0,0,0,0,0,0,0,426
2,2014,06,24,2014-06-24,73.1,81.0,64.9,57.9,1019.9,10.0,3.8,8.0,18.1,0.0,0.0,0,0,0,0,0,0,545
6,2013,06,01,2013-06-01,80.8,90.0,73.9,64.1,1015.2,9.8,3.8,6.0,,0.0,0.0,0,0,0,0,0,0,541
5,2017,06,23,2017-06-23,79.7,82.9,68.0,70.5,1008.6,9.2,3.8,8.0,18.1,0.0,0.0,0,1,0,0,0,0,750
2,2013,06,04,2013-06-04,66.1,75.0,57.0,45.6,1015.1,9.5,3.9,8.0,15.0,0.72,0.0,0,0,0,0,0,0,508
1,2018,06,18,2018-06-18,80.9,91.0,66.0,65.1,1014.9,9.0,3.9,6.0,,0.0,0.0,0,0,0,0,0,0,749
5,2015,06,26,2015-06-26,74.4,82.9,64.9,57.6,1014.6,10.0,3.9,11.1,18.1,0.0,0.0,0,0,0,0,0,0,654
1,2017,06,12,2017-06-12,84.0,93.0,72.0,60.8,1015.5,10.0,3.9,7.0,15.0,0.0,0.0,0,0,0,0,0,0,763
1,2014,06,02,2014-06-02,69.7,80.1,55.0,45.4,1022.2,10.0,3.9,6.0,15.9,0.0,0.0,0,0,0,0,0,0,542
5,2013,06,21,2013-06-21,71.6,82.0,64.0,51.6,1025.1,10.0,3.9,7.0,,0.0,0.0,0,0,0,0,0,0,588
5,2017,06,02,2017-06-02,68.0,75.0,57.0,43.2,1013.8,10.0,4.0,9.9,18.1,0.0,0.0,0,0,0,0,0,0,691
7,2014,06,15,2014-06-15,67.7,80.1,59.0,50.3,1017.7,10.0,4.0,8.0,,0.0,0.0,0,0,0,0,0,0,405
1,2013,06,24,2013-06-24,80.6,90.0,73.4,68.1,1016.9,9.0,4.0,7.0,15.9,0.0,0.0,0,0,0,0,0,0,578
7,2017,06,11,2017-06-11,81.3,90.0,66.0,59.3,1016.7,10.0,4.0,8.9,18.1,0.0,0.0,0,0,0,0,0,0,662
6,2013,06,22,2013-06-22,72.4,84.0,64.9,54.0,1023.6,10.0,4.1,7.0,,0.0,0.0,0,0,0,0,0,0,503
2,2016,06,14,2016-06-14,68.0,79.0,57.0,45.0,1012.2,10.0,4.1,7.0,,0.0,0.0,0,0,0,0,0,0,572
3,2016,06,22,2016-06-22,77.2,87.1,68.0,48.6,1009.4,9.8,4.1,11.1,22.0,0.0,0.0,0,0,0,0,0,0,624
5,2017,06,09,2017-06-09,66.0,80.1,54.0,46.8,1007.9,10.0,4.1,12.0,18.1,0.0,0.0,0,0,0,0,0,0,729
3,2017,06,21,2017-06-21,77.5,82.9,71.1,58.3,1012.9,10.0,4.2,8.0,19.0,0.03,0.0,0,0,0,0,0,0,704
1,2018,06,25,2018-06-25,74.1,84.0,66.0,57.7,1013.8,9.9,4.2,8.0,15.9,0.0,0.0,0,1,0,0,0,0,687
5,2014,06,06,2014-06-06,67.7,75.9,61.0,47.9,1010.5,10.0,4.2,8.0,,0.25,0.0,0,0,0,0,0,0,623
2,2017,06,20,2017-06-20,75.3,88.0,70.0,63.0,1012.0,8.2,4.2,11.1,20.0,1.38,0.0,0,1,0,0,0,0,770
1,2013,06,10,2013-06-10,67.7,75.0,64.0,62.1,1020.0,5.1,4.2,9.9,22.0,0.0,0.0,1,1,0,0,0,0,537
2,2016,06,21,2016-06-21,79.2,87.1,64.0,57.7,1009.5,9.4,4.3,8.9,17.1,0.0,0.0,0,1,0,0,0,0,562
2,2018,06,19,2018-06-19,80.6,91.0,73.0,65.5,1008.2,8.7,4.3,7.0,17.1,0.15,0.0,0,1,0,0,0,0,765
3,2017,06,14,2017-06-14,77.4,93.9,69.1,63.3,1013.7,9.1,4.3,8.9,,0.27,0.0,1,1,0,0,0,0,715
3,2017,06,28,2017-06-28,69.7,78.1,60.1,49.1,1018.3,10.0,4.3,8.9,18.1,0.0,0.0,0,0,0,0,0,0,687
7,2015,06,21,2015-06-21,76.3,88.0,64.0,67.8,1008.2,6.1,4.3,8.9,18.1,0.35,0.0,0,1,0,0,0,0,526
4,2016,06,02,2016-06-02,68.4,82.9,62.1,55.9,1020.2,7.8,4.4,7.0,,0.0,0.0,0,0,0,0,0,0,618
2,2016,06,07,2016-06-07,76.4,84.9,64.9,56.0,1000.6,8.7,4.4,8.9,15.9,0.0,0.0,0,0,0,0,0,0,634
6,2015,06,27,2015-06-27,67.7,81.0,60.1,56.0,1018.7,8.8,4.4,12.0,19.0,0.0,0.0,0,1,0,0,0,0,509
1,2015,06,22,2015-06-22,78.3,87.1,70.0,62.1,1012.9,9.8,4.5,12.0,25.1,0.29,0.0,0,1,0,0,0,0,639
7,2019,06,16,2019-06-16,72.8,81.0,60.1,60.7,1012.0,10.0,4.5,8.9,14.0,0.04,0.0,0,1,0,0,0,0,458
3,2015,06,03,2015-06-03,58.0,70.0,52.0,49.6,1022.4,9.0,4.5,7.0,,0.26,0.0,0,1,0,0,0,0,563
4,2014,06,05,2014-06-05,68.1,82.0,61.0,60.0,1006.0,6.5,4.5,9.9,17.1,0.62,0.0,0,1,0,0,0,0,491
3,2015,06,24,2015-06-24,76.7,90.0,68.0,57.5,1013.9,10.0,4.5,8.0,15.0,0.02,0.0,0,0,0,0,0,0,659
1,2016,06,06,2016-06-06,72.6,82.9,64.9,60.1,1004.3,7.5,4.5,8.9,15.0,0.91,0.0,0,0,0,0,0,0,686
4,2015,06,11,2015-06-11,79.6,89.1,72.0,62.3,1011.3,7.3,4.5,8.0,17.1,0.0,0.0,0,0,0,0,0,0,555
1,2016,06,27,2016-06-27,74.3,87.1,66.9,57.0,1018.4,9.2,4.5,9.9,15.9,0.0,0.0,0,0,0,0,0,0,561
5,2019,06,21,2019-06-21,70.9,78.1,64.9,62.9,1001.1,7.9,4.6,8.9,18.1,0.63,0.0,0,1,0,0,0,0,703
4,2014,06,12,2014-06-12,64.7,72.0,60.1,59.5,1017.8,6.6,4.6,8.0,,0.0,0.0,0,0,0,0,0,0,466
6,2019,06,08,2019-06-08,71.6,81.0,64.0,53.7,1019.0,9.5,4.6,12.0,19.0,0.0,0.0,0,0,0,0,0,0,545
3,2016,06,01,2016-06-01,75.3,84.9,69.1,54.4,1017.5,8.3,4.6,8.9,,0.0,0.0,0,0,0,0,0,0,674
1,2015,06,29,2015-06-29,70.3,75.9,62.1,55.2,1010.6,10.0,4.6,8.9,15.9,0.29,0.0,0,0,0,0,0,0,554
4,2017,06,29,2017-06-29,74.6,82.0,61.0,58.0,1019.3,10.0,4.6,8.9,19.0,0.0,0.0,0,0,0,0,0,0,721
4,2015,06,04,2015-06-04,58.0,70.0,52.0,48.1,1024.5,10.0,4.6,8.9,,0.0,0.0,0,0,0,0,0,0,471
5,2013,06,28,2013-06-28,77.1,84.9,73.0,69.4,999.5,8.1,4.6,8.0,17.1,0.24,0.0,0,1,0,0,0,0,511
5,2017,06,16,2017-06-16,66.1,75.9,63.0,59.2,1015.4,9.2,4.6,8.0,,0.0,0.0,0,0,0,0,0,0,629
6,2014,06,21,2014-06-21,70.4,79.0,62.1,46.6,1013.8,10.0,4.7,8.9,15.9,0.0,0.0,0,0,0,0,0,0,466
2,2015,06,23,2015-06-23,82.1,90.0,70.0,66.8,1011.5,8.9,4.7,8.0,22.0,0.0,0.0,0,0,0,0,0,0,572
3,2017,06,07,2017-06-07,57.8,66.9,51.1,47.4,1014.9,10.0,4.7,9.9,,0.05,0.0,0,0,0,0,0,0,648
5,2016,06,24,2016-06-24,74.6,84.0,69.1,57.1,1015.2,8.8,4.8,12.0,17.1,0.0,0.0,0,0,0,0,0,0,642
4,2019,06,06,2019-06-06,75.5,82.9,64.0,64.9,1006.8,8.2,4.8,8.0,17.1,0.04,0.0,0,1,0,0,0,0,671
1,2015,06,08,2015-06-08,68.6,79.0,63.0,55.2,1015.0,9.9,4.8,8.9,15.0,0.0,0.0,0,0,0,0,0,0,524
2,2013,06,11,2013-06-11,69.6,78.1,62.1,63.6,1005.5,5.6,4.9,15.0,26.0,1.47,0.0,0,1,0,0,0,0,528
2,2015,06,09,2015-06-09,73.7,82.9,63.0,63.4,1006.1,8.6,4.9,8.9,21.0,0.07,0.0,0,1,0,0,0,0,539
6,2018,06,23,2018-06-23,64.2,75.0,62.1,58.2,1012.3,9.0,4.9,9.9,17.1,0.1,0.0,0,1,0,0,0,0,491
5,2017,06,30,2017-06-30,79.3,88.0,73.0,64.8,1015.2,10.0,4.9,8.9,17.1,0.0,0.0,0,0,0,0,0,0,702
6,2015,06,20,2015-06-20,70.1,81.0,64.0,57.4,1017.0,8.2,4.9,12.0,19.0,0.0,0.0,0,1,0,0,0,0,408
6,2017,06,24,2017-06-24,77.8,84.0,71.1,65.9,1005.3,8.3,5.0,13.0,22.9,1.16,0.0,1,1,0,0,0,0,718
3,2014,06,25,2014-06-25,75.4,84.9,68.0,65.8,1014.6,9.0,5.0,8.0,17.1,0.0,0.0,0,1,0,0,0,0,542
3,2013,06,19,2013-06-19,67.4,77.0,59.0,54.4,1016.1,8.7,5.0,8.0,15.0,0.2,0.0,0,1,0,0,0,0,554
7,2013,06,02,2013-06-02,80.1,88.0,73.0,65.9,1010.8,10.0,5.1,12.0,19.0,0.0,0.0,0,0,0,0,0,0,417
5,2019,06,14,2019-06-14,63.8,73.0,55.0,52.5,1011.4,8.1,5.1,9.9,22.0,0.6,0.0,0,1,0,0,0,0,677
2,2019,06,11,2019-06-11,69.9,77.0,60.1,57.9,1013.1,6.3,5.1,11.1,21.0,1.07,0.0,1,1,0,0,0,0,625
6,2019,06,22,2019-06-22,71.3,79.0,61.0,49.1,1011.3,10.0,5.1,8.9,18.1,0.27,0.0,0,0,0,0,0,0,579
7,2018,06,03,2018-06-03,64.0,87.1,59.0,55.7,1014.8,9.4,5.2,11.1,17.1,0.09,0.0,0,1,0,0,0,0,496
1,2019,06,03,2019-06-03,64.4,81.0,57.9,44.9,1010.9,9.7,5.2,9.9,19.0,0.86,0.0,1,1,0,0,0,0,599
7,2019,06,09,2019-06-09,68.3,81.0,60.1,47.0,1025.2,10.0,5.2,8.9,17.1,0.0,0.0,0,0,0,0,0,0,479
7,2019,06,30,2019-06-30,76.0,91.0,69.1,61.9,1008.7,10.0,5.4,13.0,32.1,0.08,0.0,0,1,0,0,0,0,513
7,2016,06,12,2016-06-12,79.4,88.0,59.0,55.5,1004.5,9.7,5.6,9.9,21.0,0.0,0.0,0,0,0,0,0,0,497
4,2019,06,13,2019-06-13,62.4,73.9,55.0,54.1,1014.0,8.7,5.6,15.0,27.0,0.0,0.0,0,1,0,0,0,0,571
3,2014,06,18,2014-06-18,83.4,89.1,71.1,62.7,1011.7,9.7,5.6,11.1,19.0,0.0,0.0,0,0,0,0,0,0,558
5,2016,06,10,2016-06-10,66.2,77.0,54.0,36.4,1014.5,10.0,5.7,9.9,20.0,0.0,0.0,0,0,0,0,0,0,696
6,2015,06,13,2015-06-13,81.4,88.0,73.0,61.3,1012.2,10.0,5.7,9.9,18.1,0.0,0.0,0,0,0,0,0,0,320
7,2015,06,28,2015-06-28,64.3,73.0,57.9,60.0,1006.2,5.5,5.8,13.0,21.0,1.42,0.0,0,1,0,0,0,0,458
6,2013,06,08,2013-06-08,64.9,77.0,57.0,58.9,1010.1,7.2,5.9,14.0,22.9,3.82,0.0,0,1,0,0,0,0,486
3,2014,06,11,2014-06-11,67.0,77.0,61.0,60.6,1017.8,8.7,6.0,11.1,18.1,0.02,0.0,0,1,0,0,0,0,473
2,2017,06,06,2017-06-06,56.8,63.0,53.6,54.0,1007.4,7.5,6.0,12.0,20.0,0.01,0.0,0,1,0,0,0,0,637
3,2013,06,12,2013-06-12,70.9,75.9,64.9,53.2,1007.9,9.8,6.1,13.0,24.1,0.09,0.0,0,0,0,0,0,0,525
3,2016,06,08,2016-06-08,61.8,84.9,52.0,47.6,1002.8,8.7,6.2,11.1,22.9,0.0,0.0,0,1,0,0,0,0,667
4,2018,06,14,2018-06-14,75.8,84.0,63.0,55.1,1007.8,9.9,6.4,11.1,20.0,0.04,0.0,0,1,0,0,0,0,771
1,2019,06,10,2019-06-10,63.4,78.1,60.1,55.6,1020.3,6.4,6.4,11.1,15.9,0.0,0.0,1,1,0,0,0,0,559
5,2013,06,14,2013-06-14,59.9,72.0,53.1,53.8,1006.5,7.7,6.5,14.0,26.0,1.58,0.0,0,1,0,0,0,0,599
2,2015,06,02,2015-06-02,52.4,57.9,50.0,49.4,1020.5,6.1,6.8,15.0,19.0,0.4,0.0,0,1,0,0,0,0,549
1,2016,06,13,2016-06-13,64.9,82.9,57.0,45.7,1009.7,10.0,7.1,9.9,26.0,0.0,0.0,0,0,0,0,0,0,545
5,2013,06,07,2013-06-07,61.5,64.0,59.0,59.4,1014.3,4.2,7.2,17.1,28.0,0.95,0.0,1,1,0,0,0,0,678
1,2015,06,01,2015-06-01,58.0,69.1,55.0,55.0,1019.6,5.3,7.9,14.0,22.0,1.89,0.0,0,1,0,0,0,0,599
4,2016,06,09,2016-06-09,61.7,71.1,52.0,38.9,1009.3,9.7,8.0,14.0,26.0,0.45,0.0,0,0,0,0,0,0,577
6,2018,07,28,2018-07-28,75.6,86.0,68.0,69.0,1015.1,6.5,0.5,5.1,,0.25,0.0,0,1,0,0,0,0,611
3,2018,07,04,2018-07-04,80.4,91.9,77.0,73.0,1024.6,6.7,0.5,4.1,,0.01,0.0,0,0,0,0,0,0,380
2,2018,07,03,2018-07-03,82.5,91.9,78.1,74.4,1020.4,6.3,0.8,6.0,,0.0,0.0,0,1,0,0,0,0,628
2,2018,07,31,2018-07-31,73.0,82.0,68.0,64.6,1019.8,9.5,0.9,5.1,,0.37,0.0,0,0,0,0,0,0,673
4,2018,07,12,2018-07-12,74.3,88.0,64.0,60.4,1020.4,9.3,1.0,6.0,,0.71,0.0,1,1,0,0,0,0,590
7,2015,07,05,2015-07-05,74.6,82.9,68.0,58.9,1018.4,9.2,1.3,5.1,,0.0,0.0,0,0,0,0,0,0,387
5,2018,07,20,2018-07-20,74.2,82.9,66.0,59.7,1020.5,9.9,1.3,5.1,,0.0,0.0,0,0,0,0,0,0,659
4,2015,07,02,2015-07-02,74.7,82.0,69.1,57.9,1011.7,9.6,1.3,6.0,,0.39,0.0,0,0,0,0,0,0,490
5,2017,07,28,2017-07-28,76.8,84.9,64.9,68.1,1010.3,8.5,1.3,6.0,,0.0,0.0,0,0,0,0,0,0,635
7,2013,07,28,2013-07-28,73.3,78.1,70.0,65.2,1014.8,9.3,1.4,7.0,,0.0,0.0,0,1,0,0,0,0,408
1,2018,07,30,2018-07-30,74.6,82.0,70.0,61.2,1020.3,9.8,1.4,4.1,,0.0,0.0,1,1,0,0,0,0,546
5,2019,07,26,2019-07-26,77.6,88.0,69.1,60.0,1023.2,10.0,1.4,5.1,,0.0,0.0,0,0,0,0,0,0,593
5,2018,07,13,2018-07-13,75.5,84.0,64.0,58.8,1023.1,10.0,1.5,4.1,,0.0,0.0,0,0,0,0,0,0,677
7,2018,07,08,2018-07-08,71.3,84.0,62.1,51.4,1027.1,10.0,1.5,6.0,,0.0,0.0,0,0,0,0,0,0,508
1,2014,07,21,2014-07-21,73.9,84.9,64.0,60.3,1021.3,9.8,1.6,4.1,,0.0,0.0,0,0,0,0,0,0,457
3,2019,07,10,2019-07-10,80.7,88.0,69.1,64.3,1016.6,10.0,1.6,5.1,,0.0,0.0,0,0,0,0,0,0,510
4,2019,07,25,2019-07-25,76.4,84.0,66.9,58.6,1018.2,10.0,1.6,7.0,,0.0,0.0,0,0,0,0,0,0,544
7,2015,07,12,2015-07-12,79.9,89.1,69.1,59.1,1016.6,9.9,1.7,5.1,,0.0,0.0,0,0,0,0,0,0,436
4,2016,07,07,2016-07-07,82.7,91.0,75.0,70.6,1008.3,7.5,1.7,6.0,,0.0,0.0,0,1,0,0,0,0,503
7,2018,07,29,2018-07-29,76.4,84.9,70.0,61.6,1017.5,10.0,1.7,5.1,,0.0,0.0,0,0,0,0,0,0,439
3,2019,07,03,2019-07-03,79.6,87.1,71.1,67.2,1010.0,10.0,1.7,4.1,,0.02,0.0,0,1,0,0,0,0,607
6,2015,07,11,2015-07-11,78.7,88.0,69.1,55.6,1017.4,9.9,1.9,5.1,,0.0,0.0,0,0,0,0,0,0,483
2,2017,07,18,2017-07-18,79.6,88.0,73.0,69.5,1018.2,10.0,1.9,7.0,,0.0,0.0,0,0,0,0,0,0,651
1,2017,07,31,2017-07-31,76.1,88.0,64.0,56.5,1017.5,10.0,1.9,5.1,,0.0,0.0,0,0,0,0,0,0,613
3,2012,07,11,2012-07-11,77.1,84.0,64.9,62.0,1019.9,10.0,1.9,7.0,,0.0,0.0,0,0,0,0,0,0,479
4,2014,07,03,2014-07-03,77.3,91.0,72.0,71.8,1013.2,5.8,2.0,8.0,22.0,1.0,0.0,1,1,0,0,0,0,610
6,2019,07,27,2019-07-27,78.2,88.0,69.1,62.3,1023.8,10.0,2.0,6.0,,0.0,0.0,0,0,0,0,0,0,539
7,2012,07,22,2012-07-22,72.5,82.0,54.0,59.4,1020.3,10.0,2.0,8.0,,0.0,0.0,0,0,0,0,0,0,433
7,2017,07,23,2017-07-23,74.6,91.9,71.1,69.9,1008.8,5.2,2.0,8.0,,0.62,0.0,1,1,0,0,0,0,521
1,2015,07,06,2015-07-06,76.8,82.9,68.0,64.9,1020.6,8.7,2.1,7.0,,0.0,0.0,0,0,0,0,0,0,500
4,2017,07,20,2017-07-20,85.7,93.9,77.0,67.8,1014.0,9.5,2.1,7.0,,0.0,0.0,0,0,0,0,0,0,717
2,2015,07,14,2015-07-14,75.3,88.0,73.0,64.9,1006.3,9.1,2.1,6.0,,0.0,0.0,1,1,0,0,0,0,554
1,2018,07,16,2018-07-16,81.5,90.0,69.1,70.6,1014.3,9.1,2.1,6.0,,0.64,0.0,0,0,0,0,0,0,677
5,2015,07,24,2015-07-24,77.8,87.1,68.0,49.0,1013.3,10.0,2.1,7.0,,0.0,0.0,0,0,0,0,0,0,416
7,2018,07,01,2018-07-01,86.4,96.1,72.0,67.6,1016.2,9.3,2.1,7.0,,0.0,0.0,0,0,0,0,0,0,529
1,2017,07,17,2017-07-17,78.2,87.1,68.0,66.8,1016.6,10.0,2.1,8.0,15.0,0.0,0.0,0,0,0,0,0,0,601
4,2018,07,26,2018-07-26,76.5,82.9,71.6,71.0,1011.3,9.0,2.1,5.1,,0.25,0.0,0,1,0,0,0,0,559
6,2014,07,12,2014-07-12,76.2,86.0,71.1,60.5,1022.6,9.8,2.1,8.9,17.1,0.0,0.0,0,0,0,0,0,0,463
4,2018,07,19,2018-07-19,74.4,84.9,66.0,50.7,1017.5,10.0,2.2,5.1,,0.0,0.0,0,0,0,0,0,0,695
1,2019,07,08,2019-07-08,72.6,86.0,68.0,62.7,1014.8,9.8,2.2,6.0,,0.01,0.0,0,1,0,0,0,0,528
3,2013,07,31,2013-07-31,74.1,82.9,66.9,56.3,1019.9,10.0,2.2,5.1,,0.0,0.0,0,0,0,0,0,0,463
1,2018,07,09,2018-07-09,75.7,87.1,62.1,54.9,1022.6,10.0,2.2,6.0,,0.0,0.0,0,0,0,0,0,0,631
2,2019,07,16,2019-07-16,81.5,91.0,68.0,61.3,1017.2,10.0,2.2,7.0,,0.0,0.0,0,0,0,0,0,0,620
2,2015,07,28,2015-07-28,82.7,95.0,71.1,65.1,1015.3,9.4,2.2,5.1,,0.0,0.0,0,0,0,0,0,0,551
1,2012,07,30,2012-07-30,73.1,79.0,64.9,65.1,1018.6,10.0,2.2,8.9,,0.01,0.0,0,0,0,0,0,0,463
2,2013,07,02,2013-07-02,75.6,82.0,72.0,71.7,1019.0,7.9,2.2,5.1,,0.84,0.0,0,1,0,0,0,0,496
2,2014,07,22,2014-07-22,77.0,86.0,66.9,63.5,1020.5,9.9,2.3,6.0,,0.0,0.0,0,0,0,0,0,0,506
4,2019,07,04,2019-07-04,81.0,90.0,73.9,65.7,1016.5,8.7,2.3,6.0,,0.0,0.0,0,0,0,0,0,0,362
2,2016,07,05,2016-07-05,75.4,86.0,66.0,67.9,1008.5,6.7,2.3,6.0,14.0,1.15,0.0,1,1,0,0,0,0,538
3,2016,07,06,2016-07-06,83.3,91.0,69.1,66.1,1010.4,9.2,2.3,6.0,,0.66,0.0,0,0,0,0,0,0,567
4,2012,07,12,2012-07-12,77.4,88.0,57.0,60.2,1021.7,10.0,2.3,7.0,,0.0,0.0,0,0,0,0,0,0,492
1,2015,07,13,2015-07-13,79.5,89.1,72.0,60.6,1012.6,9.5,2.3,7.0,,0.0,0.0,0,0,0,0,0,0,557
5,2019,07,05,2019-07-05,77.5,90.0,72.0,69.5,1020.0,8.5,2.3,6.0,,0.0,0.0,0,0,0,0,0,0,499
3,2016,07,27,2016-07-27,82.6,91.0,72.0,61.4,1013.3,9.3,2.3,5.1,,0.0,0.0,0,0,0,0,0,0,632
7,2016,07,03,2016-07-03,72.1,77.0,63.0,52.2,1018.5,10.0,2.3,6.0,,0.0,0.0,0,0,0,0,0,0,389
5,2015,07,03,2015-07-03,73.5,81.0,66.0,54.4,1013.8,9.9,2.4,6.0,,0.0,0.0,0,0,0,0,0,0,457
2,2017,07,04,2017-07-04,76.7,88.0,70.0,60.1,1017.1,10.0,2.4,6.0,,0.45,0.0,0,0,0,0,0,0,405
4,2017,07,27,2017-07-27,70.8,78.1,64.9,62.7,1017.2,10.0,2.4,6.0,,0.0,0.0,0,1,0,0,0,0,566
4,2016,07,28,2016-07-28,83.2,95.0,73.9,66.8,1012.2,8.1,2.4,6.0,,0.0,0.0,0,1,0,0,0,0,664
7,2017,07,16,2017-07-16,76.8,87.1,68.0,62.0,1013.9,10.0,2.5,5.1,,0.0,0.0,0,0,0,0,0,0,477
2,2015,07,21,2015-07-21,83.7,93.9,79.0,64.7,1003.7,9.6,2.5,6.0,,0.0,0.0,0,0,0,0,0,0,521
6,2017,07,22,2017-07-22,83.8,91.9,75.9,65.0,1010.6,9.9,2.5,6.0,,0.0,0.0,0,1,0,0,0,0,612
3,2014,07,16,2014-07-16,73.3,86.0,68.0,64.9,1009.3,6.6,2.5,6.0,,1.3,0.0,0,1,0,0,0,0,455
2,2019,07,02,2019-07-02,78.4,84.9,64.9,60.2,1010.2,10.0,2.5,6.0,,0.0,0.0,0,0,0,0,0,0,539
4,2014,07,31,2014-07-31,73.5,82.0,63.0,57.3,1018.3,9.8,2.5,5.1,17.1,0.0,0.0,0,0,0,0,0,0,532
4,2018,07,05,2018-07-05,81.0,90.0,75.9,72.2,1024.6,8.9,2.5,6.0,,0.0,0.0,0,0,0,0,0,0,685
3,2018,07,18,2018-07-18,74.4,88.0,66.0,62.3,1011.5,8.8,2.5,7.0,19.0,2.24,0.0,0,1,0,0,0,0,637
6,2015,07,25,2015-07-25,78.2,88.0,69.1,54.5,1014.8,10.0,2.5,5.1,,0.0,0.0,0,0,0,0,0,0,380
3,2019,07,24,2019-07-24,73.5,82.0,66.2,62.2,1013.3,9.8,2.6,8.0,,0.02,0.0,0,1,0,0,0,0,577
1,2017,07,03,2017-07-03,80.4,88.0,71.1,62.7,1014.5,9.6,2.7,11.1,24.1,0.0,0.0,1,1,0,0,0,0,580
1,2013,07,01,2013-07-01,74.2,77.0,72.0,71.0,1013.5,6.6,2.7,8.0,22.0,0.0,0.0,1,1,0,0,0,0,539
3,2015,07,29,2015-07-29,85.4,96.1,75.0,65.7,1014.4,9.4,2.7,7.0,,0.0,0.0,0,0,0,0,0,0,527
3,2013,07,17,2013-07-17,86.7,97.0,79.0,66.3,1020.8,8.6,2.7,5.1,,0.0,0.0,0,0,0,0,0,0,507
3,2014,07,30,2014-07-30,70.8,80.1,63.0,51.2,1015.8,10.0,2.8,6.0,,0.0,0.0,0,0,0,0,0,0,512
3,2018,07,11,2018-07-11,80.9,93.0,72.0,63.3,1012.6,10.0,2.8,6.0,,0.0,0.0,0,0,0,0,0,0,578
