"","day_num","max_temp_standardised","num_collisions"
"1423","6",0.597049372633941,649
"1426","7",0.882196047220259,578
"1427","6",0.434907145908387,602
"1428","1",-0.236026206059422,719
"1429","1",0.831876045822673,409
"1430","3",0.720053820494705,575
"1433","4",-0.236026206059422,686
"1434","6",0.434907145908387,637
"1435","3",0.597049372633941,699
"1436","5",0.434907145908387,805
"1437","3",0.267173807916435,668
"1439","4",0.155351582588467,602
"1440","2",0.720053820494705,650
"1442","5",-0.124203980731454,584
"1443","5",-0.521172880645741,651
"1444","3",-0.286346207457008,599
"1445","4",0.434907145908387,642
"1446","3",1.27357383586815,733
"1448","5",0.378996033244403,742
"1450","5",0.770373821892291,698
"1451","3",0.216853806518849,691
"1452","5",0.328676031846817,660
"1453","2",-0.739226220035278,621
"1455","6",0.597049372633941,568
"1456","5",1.38539606119612,767
"1457","5",0.597049372633941,782
"1459","3",0.216853806518849,641
"1460","6",0.434907145908387,475
"1462","3",0.328676031846817,603
"1464","6",0.988427161281829,549
"1465","7",0.328676031846817,474
"1466","4",0.267173807916435,625
"1467","4",0.770373821892291,559
"1468","3",0.0938493586580844,532
"1470","4",1.1002493866098,682
"1471","4",0.485227147305973,722
"1472","1",0.434907145908387,420
"1473","6",0.267173807916435,523
"1474","4",1.38539606119612,742
"1475","7",0.882196047220259,432
"1476","2",0.831876045822673,713
"1477","5",0.546729371236355,723
"1478","2",1.16175161054018,645
"1479","2",0.328676031846817,565
"1481","5",1.38539606119612,736
"1482","2",0.831876045822673,654
"1483","3",0.328676031846817,649
"1485","6",0.328676031846817,486
"1488","3",0.485227147305973,693
"1490","6",0.434907145908387,520
"1491","4",0.434907145908387,654
"1492","1",0.378996033244403,646
"1493","2",-0.0459284230018758,624
"1494","5",-0.0179728666698838,817
"1497","2",1.1002493866098,760
"1498","1",1.16175161054018,442
"1499","7",-0.286346207457008,544
"1500","2",1.16175161054018,697
"1501","1",1.1002493866098,420
"1503","6",0.267173807916435,590
"1506","1",0.216853806518849,561
"1507","1",1.04992938521221,645
"1508","1",1.1002493866098,641
"1510","5",0.720053820494705,698
"1511","2",1.1002493866098,684
"1512","7",0.0435293572604984,591
"1513","7",0.267173807916435,571
"1514","3",0.882196047220259,570
"1515","5",0.597049372633941,726
"1517","1",1.16175161054018,433
"1518","4",0.216853806518849,596
"1520","3",0.328676031846817,601
"1523","4",1.38539606119612,685
"1526","4",0.328676031846817,593
"1527","7",0.597049372633941,495
"1528","4",0.831876045822673,735
"1530","1",0.988427161281829,566
"1532","7",0.988427161281829,584
"1533","2",0.485227147305973,592
"1534","7",-0.0179728666698838,484
"1536","1",1.1002493866098,689
"1538","7",1.22325383447056,555
"1539","7",1.16175161054018,510
"1541","6",1.1002493866098,622
"1542","2",-0.124203980731454,651
"1545","1",0.485227147305973,630
"1546","1",0.485227147305973,639
"1547","3",1.38539606119612,753
"1548","7",1.49162717525769,566
"1550","5",0.328676031846817,616
"1551","2",-0.236026206059422,565
"1552","6",0.938107159884243,560
"1553","1",0.378996033244403,572
"1554","6",0.0938493586580844,685
"1555","7",0.267173807916435,507
"1556","4",0.328676031846817,659
"1557","6",1.38539606119612,627
"1558","5",0.485227147305973,727
"1561","3",1.1002493866098,568
"1562","2",0.770373821892291,694
"1563","2",1.27357383586815,686
"1565","4",-0.0179728666698838,701
"1566","5",0.0547115797932954,668
"1567","3",0.216853806518849,576
"1568","5",1.16175161054018,799
"1569","2",0.378996033244403,608
"1570","1",-0.124203980731454,371
"1571","5",1.1002493866098,813
"1572","7",-0.34784843138739,514
"1573","3",0.0435293572604984,620
"1577","4",0.720053820494705,650
"1579","6",-0.34784843138739,583
"1580","6",0.485227147305973,546
"1582","2",1.1002493866098,638
"1586","7",0.328676031846817,529
"1587","3",0.434907145908387,638
"1589","3",1.33507605979853,792
"1590","4",0.0435293572604984,663
"1593","3",1.27357383586815,697
"1594","6",-0.286346207457008,571
"1595","6",1.04992938521221,602
"1597","6",0.216853806518849,580
"1599","2",1.1002493866098,560
"1600","5",0.0938493586580844,642
"1602","7",0.328676031846817,451
"1603","2",-0.286346207457008,711
"1606","7",-0.124203980731454,515
"1609","6",1.4413071738601,612
"1610","6",0.267173807916435,619
"1611","7",-0.0179728666698838,633
"1613","1",-0.34784843138739,613
"1614","7",0.267173807916435,527
"1616","5",0.434907145908387,776
"1617","6",0.546729371236355,587
"1619","5",0.328676031846817,700
"1620","5",-0.0682928680674697,776
"1622","7",1.33507605979853,487
"1623","4",1.49162717525769,790
"1624","3",0.485227147305973,666
"1627","7",0.216853806518849,589
"1628","2",1.1002493866098,745
"1629","1",-0.459670656715358,638
"1632","5",0.0435293572604984,686
"1635","3",1.16175161054018,538
"1636","3",-0.521172880645741,653
"1637","6",-0.0179728666698838,683
"1640","1",-0.34784843138739,577
"1641","2",0.485227147305973,743
"1642","3",1.16175161054018,655
"1643","4",0.216853806518849,742
"1644","5",0.434907145908387,728
"1647","1",0.267173807916435,618
"1651","6",-0.677723996104896,514
"1652","4",-0.459670656715358,626
"1653","5",-0.459670656715358,728
"1654","1",0.155351582588467,729
"1656","3",0.546729371236355,714
"1657","7",0.0435293572604984,455
"1683","7",0.988427161281829,533
"1684","2",0.597049372633941,721
"1687","5",0.882196047220259,751
"1692","5",1.33507605979853,753
"1694","7",1.16175161054018,582
"1695","6",1.55312939918807,651
"1697","7",1.4413071738601,627
"1698","4",1.1002493866098,689
"1700","7",1.04992938521221,553
"1701","4",1.16175161054018,643
"1702","5",0.720053820494705,710
"1704","7",0.770373821892291,477
"1705","6",1.1002493866098,677
"1706","7",0.434907145908387,468
"1707","3",1.27357383586815,698
"1708","2",1.04992938521221,662
"1712","7",0.831876045822673,533
"1713","2",1.04992938521221,613
"1716","4",0.988427161281829,845
"1717","4",0.988427161281829,815
"1718","3",0.988427161281829,687
"1723","7",1.27357383586815,559
"1724","5",0.988427161281829,734
"1725","6",0.988427161281829,635
"1726","7",1.16175161054018,516
"1727","7",1.27357383586815,578
"1728","7",1.04992938521221,590
"1730","1",0.882196047220259,622
"1731","7",1.22325383447056,537
"1732","6",0.988427161281829,706
"1733","1",1.04992938521221,610
"1736","1",1.04992938521221,731
"1738","7",0.882196047220259,515
"1739","4",1.1002493866098,761
"1740","3",1.1002493866098,739
"1741","3",0.546729371236355,651
"1742","4",0.988427161281829,737
"1744","5",0.938107159884243,757
"1747","1",0.831876045822673,552
"1750","1",0.882196047220259,644
"1751","2",0.770373821892291,757
"1755","6",1.22325383447056,611
"1758","1",0.434907145908387,686
"1760","7",1.1002493866098,593
"1761","6",0.485227147305973,654
"1763","4",0.216853806518849,660
"1764","6",0.938107159884243,623
"1765","3",0.988427161281829,667
"1766","6",1.27357383586815,584
"1767","7",0.831876045822673,477
"1768","6",1.22325383447056,622
"1769","3",1.22325383447056,803
"1771","5",1.22325383447056,732
"1773","5",1.33507605979853,845
"1774","3",0.434907145908387,591
"1779","4",0.658551596564323,697
"1780","6",0.831876045822673,557
"1783","3",0.720053820494705,706
"1784","3",1.22325383447056,582
"1787","4",1.33507605979853,734
"1788","2",0.267173807916435,615
"1789","4",0.328676031846817,693
"1791","2",0.546729371236355,720
"1792","4",1.04992938521221,670
"1794","2",0.546729371236355,688
"1795","6",1.22325383447056,700
"1797","7",0.658551596564323,604
"1799","2",1.60344940058565,829
"1804","4",1.16175161054018,598
"1806","1",1.27357383586815,745
"1807","2",1.4413071738601,648
"1809","2",0.988427161281829,675
"1810","2",0.988427161281829,593
"1811","3",0.720053820494705,540
"1812","4",1.33507605979853,675
"1813","7",0.597049372633941,559
"1814","7",1.04992938521221,423
"1816","4",0.770373821892291,654
"1817","6",0.378996033244403,637
"1818","5",0.988427161281829,728
"1820","4",0.831876045822673,681
"1822","5",0.267173807916435,692
"1826","4",0.328676031846817,615
"1827","5",1.33507605979853,451
"1829","4",0.597049372633941,771
"1830","6",1.1002493866098,665
"1831","4",1.1002493866098,670
"1833","2",1.33507605979853,666
"1834","5",0.770373821892291,708
"1835","1",0.328676031846817,698
"1836","3",0.938107159884243,706
"1837","2",0.658551596564323,569
"1838","1",1.22325383447056,819
"1840","5",0.988427161281829,660
"1841","6",0.831876045822673,596
"1842","5",1.04992938521221,728
"1843","7",0.267173807916435,466
"1844","6",0.988427161281829,591
"1845","1",0.988427161281829,669
"1846","1",0.938107159884243,707
"1847","6",1.4413071738601,660
"1848","2",0.882196047220259,762
"1849","6",0.597049372633941,598
"1850","5",0.597049372633941,748
"1851","7",0.988427161281829,559
"1852","3",0.882196047220259,655
"1853","4",0.485227147305973,535
"1854","1",0.267173807916435,656
"1856","6",0.882196047220259,620
"1860","1",0.485227147305973,528
"1861","2",0.938107159884243,622
"1862","3",1.1002493866098,621
"1863","6",1.16175161054018,688
"1864","1",1.27357383586815,506
"1866","2",1.22325383447056,663
"1867","4",0.267173807916435,605
"1868","3",0.485227147305973,599
"1870","3",0.658551596564323,686
"1871","1",1.04992938521221,614
"1872","6",0.378996033244403,613
"1873","5",0.770373821892291,765
"1874","2",0.882196047220259,632
"1877","5",0.988427161281829,793
"1879","7",1.27357383586815,505
"1880","6",1.38539606119612,631
"1881","5",0.988427161281829,774
"1882","5",0.938107159884243,690
"1883","1",0.831876045822673,643
"1884","2",0.546729371236355,613
"1887","1",1.55312939918807,804
"1888","1",1.4413071738601,808
"1889","5",0.546729371236355,737
"1890","1",1.38539606119612,680
"1891","7",1.38539606119612,702
"1892","7",0.831876045822673,475
"1893","2",0.770373821892291,717
"1895","3",1.22325383447056,751
"1896","5",0.831876045822673,770
"1898","6",1.04992938521221,599
"1900","1",1.04992938521221,733
"1901","5",0.597049372633941,743
"1902","3",0.988427161281829,744
"1904","1",0.546729371236355,624
"1905","2",1.27357383586815,813
"1907","3",1.60344940058565,754
"1909","2",1.22325383447056,681
"1910","2",1.4413071738601,812
"1913","3",0.720053820494705,730
"1915","7",1.27357383586815,620
"1917","4",0.988427161281829,683
"1918","6",0.882196047220259,595
"1919","2",1.1002493866098,709
"1920","1",1.22325383447056,718
"1921","4",0.938107159884243,569
"1922","1",0.988427161281829,758
"1923","7",0.882196047220259,509
"1924","1",1.22325383447056,774
"1925","4",1.33507605979853,666
"1926","3",1.38539606119612,778
"1927","3",0.267173807916435,658
"1929","4",0.938107159884243,767
"1930","5",0.597049372633941,657
"1931","5",1.1002493866098,608
"1932","4",0.378996033244403,563
"1933","4",0.267173807916435,552
"1934","3",1.1002493866098,772
"1935","5",0.720053820494705,771
"1936","1",0.597049372633941,662
"1937","6",0.882196047220259,580
"1939","3",0.0938493586580844,675
"1940","6",0.770373821892291,557
"1941","2",1.38539606119612,703
"1942","4",0.988427161281829,744
"1944","1",0.770373821892291,634
"1945","5",1.04992938521221,811
"1946","5",1.27357383586815,747
"1947","6",0.882196047220259,505
"1948","2",0.988427161281829,652
"1950","2",0.720053820494705,635
"1951","6",0.546729371236355,513
"1952","6",1.04992938521221,753
"1954","3",0.658551596564323,622
"1956","3",1.1002493866098,646
"1957","7",1.27357383586815,487
"1958","2",0.658551596564323,682
"1959","6",0.770373821892291,635
