day_num,year,month,day,collision_date,temp,max_temp,min_temp,humidity,mean_sea_level_pressure,visibility,mean_wind_speed,maximum_sustained_wind_speed,maximum_wind_gust,total_precipitation,snow_depth_inches,num_collisions
2,2021,05,25,2021-05-25,64.0,73.0,57.9,47.0,1024.2,9.9,4.1,8.0,,0.0,0.0,354
3,2021,03,24,2021-03-24,51.6,66.0,43.0,44.5,1022.6,8.4,4.1,8.0,,0.0,0.0,268
4,2021,12,02,2021-12-02,51.7,57.9,39.9,39.9,1010.8,9.7,4.2,7.0,17.1,0.04,0.0,319
7,2021,09,26,2021-09-26,66.2,75.0,57.0,49.2,1012.1,10.0,4.2,8.9,18.1,0.0,0.0,314
2,2021,06,22,2021-06-22,72.1,86.0,62.1,64.3,1004.9,9.0,4.2,8.9,19.0,0.01,0.0,290
1,2021,03,08,2021-03-08,33.7,43.0,26.1,8.6,1029.5,10.0,4.2,8.0,15.0,0.0,0.0,250
2,2021,06,29,2021-06-29,86.0,95.0,75.9,70.7,1021.6,10.0,4.2,8.0,,0.0,0.0,350
7,2021,08,22,2021-08-22,74.0,82.0,70.0,71.7,1009.9,3.3,4.2,9.9,17.1,4.47,0.0,257
4,2021,09,23,2021-09-23,75.8,79.0,70.0,69.2,1014.1,9.3,4.2,7.0,,0.01,0.0,319
3,2021,11,24,2021-11-24,36.2,45.0,30.0,17.2,1024.7,10.0,4.2,8.9,18.1,0.0,0.0,368
2,2021,12,21,2021-12-21,36.3,43.0,25.0,20.3,1019.6,10.0,4.2,7.0,15.9,0.0,0.0,256
1,2021,09,13,2021-09-13,78.3,82.9,66.0,64.2,1016.2,10.0,4.2,7.0,,0.0,0.0,378
6,2021,06,12,2021-06-12,66.2,69.1,62.1,57.1,1011.3,10.0,4.2,8.9,,0.0,0.0,327
4,2021,07,08,2021-07-08,78.9,91.0,71.1,70.0,1014.1,6.7,4.2,11.1,21.0,0.0,0.0,305
2,2021,02,09,2021-02-09,29.8,33.8,26.1,20.2,1025.8,8.4,4.3,7.0,,0.0,9.8,229
2,2021,11,30,2021-11-30,35.7,45.0,30.9,22.7,1015.5,10.0,4.3,8.0,15.0,0.0,0.0,282
2,2021,04,13,2021-04-13,52.4,64.9,44.1,39.8,1016.4,9.1,4.3,8.0,,0.54,0.0,321
3,2021,06,30,2021-06-30,88.3,98.1,78.1,69.4,1015.9,10.0,4.3,9.9,18.1,0.0,0.0,361
4,2021,08,05,2021-08-05,73.1,81.0,66.9,61.2,1018.7,10.0,4.3,8.9,,0.0,0.0,304
3,2021,06,23,2021-06-23,64.9,78.1,55.0,45.8,1019.2,10.0,4.3,8.9,15.0,0.24,0.0,353
4,2021,10,28,2021-10-28,53.4,61.0,48.9,42.0,1012.9,10.0,4.3,8.0,,0.16,0.0,344
2,2021,05,18,2021-05-18,70.4,82.0,55.9,42.9,1025.3,10.0,4.4,7.0,15.0,0.0,0.0,374
6,2021,06,19,2021-06-19,75.8,88.0,63.0,61.2,1008.7,9.9,4.4,7.0,14.0,0.14,0.0,372
5,2021,01,01,2021-01-01,36.5,48.0,33.1,24.6,1030.1,9.8,4.4,8.9,,0.39,0.0,257
6,2021,02,27,2021-02-27,43.0,50.0,33.1,36.0,1025.3,6.8,4.5,8.0,17.1,0.06,0.0,223
3,2021,05,19,2021-05-19,75.4,86.0,60.1,45.3,1024.9,10.0,4.5,6.0,,0.0,0.0,347
5,2021,09,24,2021-09-24,65.2,79.0,57.0,55.0,1017.3,8.1,4.5,8.9,20.0,2.03,0.0,383
1,2021,12,20,2021-12-20,30.4,45.0,25.0,13.8,1026.0,10.0,4.5,8.0,,0.02,0.0,292
5,2021,01,08,2021-01-08,32.0,41.0,27.0,19.5,1016.4,10.0,4.5,8.9,,0.0,0.0,272
7,2021,02,07,2021-02-07,35.9,44.1,30.9,21.1,1016.3,6.2,4.5,8.0,,0.0,7.1,243
2,2021,02,23,2021-02-23,38.8,45.0,32.0,29.5,1005.3,8.6,4.5,8.0,15.0,0.52,3.1,240
1,2021,08,23,2021-08-23,74.4,82.9,70.0,70.2,1007.7,5.8,4.6,8.0,15.0,3.58,0.0,293
5,2021,02,12,2021-02-12,25.8,30.0,19.9,4.7,1026.6,10.0,4.6,9.9,15.9,0.1,9.1,290
2,2021,03,30,2021-03-30,50.6,61.0,42.1,25.8,1027.3,10.0,4.6,9.9,19.0,0.0,0.0,281
2,2021,05,11,2021-05-11,56.8,66.9,46.9,34.7,1016.3,10.0,4.6,8.9,19.0,0.03,0.0,326
5,2021,06,11,2021-06-11,65.8,84.0,62.1,50.9,1016.1,10.0,4.6,8.0,,0.0,0.0,343
1,2021,09,06,2021-09-06,74.2,81.0,66.9,61.8,1009.0,9.5,4.7,8.9,15.9,0.02,0.0,299
2,2021,12,14,2021-12-14,48.1,53.1,39.9,19.2,1029.1,10.0,4.7,7.0,18.1,0.0,0.0,322
1,2021,05,31,2021-05-31,55.1,70.0,46.9,47.2,1022.0,8.7,4.7,8.9,15.0,0.78,0.0,275
3,2021,04,21,2021-04-21,58.5,75.9,45.0,40.6,1006.7,9.6,4.7,12.0,28.9,0.0,0.0,283
2,2021,10,19,2021-10-19,54.2,66.0,46.9,38.7,1015.1,10.0,4.8,8.9,18.1,0.0,0.0,302
3,2021,12,15,2021-12-15,46.4,54.0,39.9,27.9,1036.2,10.0,4.8,8.9,,0.0,0.0,285
7,2021,01,31,2021-01-31,23.7,32.0,17.1,9.1,1025.9,9.3,4.8,7.0,14.0,0.0,0.0,297
7,2021,12,19,2021-12-19,40.9,48.0,33.1,32.0,1015.8,7.1,4.8,11.1,21.0,0.08,0.0,291
7,2021,04,11,2021-04-11,55.0,70.0,50.0,52.6,1005.6,3.5,4.8,13.0,22.0,0.01,0.0,215
3,2021,03,31,2021-03-31,56.2,66.9,42.1,47.8,1020.2,9.2,4.8,8.0,17.1,0.0,0.0,284
1,2021,05,10,2021-05-10,52.1,64.9,46.0,44.5,1011.0,8.1,4.9,8.0,,0.5,0.0,279
1,2021,12,27,2021-12-27,37.4,51.1,34.0,22.5,1017.8,10.0,4.9,11.1,19.0,0.0,0.0,207
4,2021,06,10,2021-06-10,78.2,90.0,72.0,58.2,1015.6,10.0,4.9,9.9,21.0,0.01,0.0,370
1,2021,11,29,2021-11-29,39.3,45.0,33.1,26.7,1011.3,10.0,4.9,9.9,18.1,0.0,0.0,323
1,2021,02,15,2021-02-15,33.2,37.9,27.0,23.8,1022.9,8.9,4.9,8.0,,0.0,7.9,208
3,2021,12,29,2021-12-29,42.6,46.9,36.0,37.4,1011.7,6.3,5.0,11.1,14.0,0.19,0.0,192
1,2021,01,25,2021-01-25,29.0,37.0,21.9,9.0,1019.6,10.0,5.0,11.1,17.1,0.0,0.0,260
4,2021,02,11,2021-02-11,29.5,34.0,26.1,18.5,1024.5,7.3,5.0,8.9,,0.11,9.1,299
4,2021,12,09,2021-12-09,34.8,42.1,30.9,21.8,1019.8,9.4,5.1,9.9,22.0,0.04,0.0,283
1,2021,11,01,2021-11-01,55.7,63.0,53.1,41.1,1014.6,10.0,5.1,11.1,18.1,0.04,0.0,331
1,2021,08,09,2021-08-09,72.6,81.0,66.0,66.7,1019.9,8.3,5.1,9.9,15.0,0.1,0.0,339
1,2021,11,22,2021-11-22,49.8,55.9,41.0,40.8,1011.9,9.7,5.1,8.9,18.1,0.03,0.0,314
2,2021,10,26,2021-10-26,60.2,73.0,55.0,57.8,997.7,5.7,5.2,12.0,25.1,2.38,0.0,323
1,2021,11,15,2021-11-15,43.5,48.0,37.9,33.6,1009.0,9.9,5.2,11.1,20.0,0.02,0.0,343
1,2021,05,03,2021-05-03,62.9,82.0,55.9,48.3,1010.3,10.0,5.2,8.9,,0.0,0.0,316
1,2021,01,04,2021-01-04,37.7,43.0,34.0,32.1,1014.5,9.2,5.3,11.1,18.1,0.24,0.0,242
6,2021,08,28,2021-08-28,74.9,93.0,68.0,66.2,1022.6,9.9,5.3,14.0,22.9,0.67,0.0,303
5,2021,03,26,2021-03-26,62.6,82.0,48.9,50.3,1008.0,7.0,5.3,15.9,32.1,0.2,0.0,336
3,2021,03,10,2021-03-10,48.0,64.0,41.0,29.0,1032.1,10.0,5.3,8.9,15.9,0.0,0.0,224
6,2021,04,17,2021-04-17,48.6,55.9,41.0,34.8,1007.5,10.0,5.4,9.9,17.1,0.03,0.0,264
3,2021,12,22,2021-12-22,41.2,46.9,30.9,29.7,1005.6,8.7,5.4,11.1,21.0,0.12,0.0,278
3,2021,01,27,2021-01-27,34.3,37.0,30.9,27.2,1014.4,7.4,5.4,11.1,20.0,0.1,0.0,262
7,2021,05,23,2021-05-23,80.0,89.1,64.9,59.0,1013.9,10.0,5.5,11.1,21.0,0.0,0.0,330
3,2021,09,01,2021-09-01,73.0,82.9,66.9,64.3,1008.7,7.9,5.5,15.0,28.0,0.07,0.0,319
4,2021,12,23,2021-12-23,33.3,46.9,30.9,14.0,1018.3,10.0,5.5,12.0,22.9,0.0,0.0,302
5,2021,04,16,2021-04-16,46.0,57.9,41.0,36.8,1004.0,9.5,5.5,14.0,24.1,0.84,0.0,298
6,2021,02,20,2021-02-20,31.4,34.0,27.0,20.4,1018.3,9.3,5.5,13.0,20.0,0.11,5.1,257
5,2021,11,12,2021-11-12,61.5,64.9,45.0,55.8,1016.4,8.0,5.6,12.0,26.0,0.01,0.0,353
7,2021,08,08,2021-08-08,72.4,87.1,66.0,63.4,1018.0,8.2,5.6,14.0,20.0,0.11,0.0,314
2,2021,07,06,2021-07-06,80.1,91.9,66.9,66.9,1014.9,8.9,5.6,12.0,28.9,0.0,0.0,326
6,2021,02,13,2021-02-13,27.5,28.9,25.0,5.2,1026.0,10.0,5.6,8.9,15.9,0.0,7.9,210
5,2021,11,26,2021-11-26,45.4,55.9,39.0,32.6,1005.3,9.0,5.7,15.0,28.0,0.07,0.0,261
2,2021,01,19,2021-01-19,37.8,45.0,35.1,23.4,1015.9,10.0,5.7,12.0,22.0,0.0,0.0,261
7,2021,10,17,2021-10-17,57.3,75.9,53.1,48.4,1008.8,9.0,5.7,8.0,15.9,0.25,0.0,319
5,2021,01,22,2021-01-22,40.9,45.0,25.0,21.7,1004.6,10.0,5.7,12.0,25.1,0.0,0.0,254
3,2021,01,20,2021-01-20,36.6,43.0,30.9,19.2,1014.4,9.5,5.7,13.0,22.9,0.0,0.0,253
5,2021,01,15,2021-01-15,41.2,48.9,37.9,34.4,1013.3,7.0,5.7,12.0,17.1,0.0,0.0,272
7,2021,05,02,2021-05-02,66.0,82.0,42.1,35.2,1007.8,10.0,5.7,8.9,19.0,0.0,0.0,330
7,2021,02,21,2021-02-21,29.7,36.0,24.1,12.9,1029.9,10.0,5.8,12.0,20.0,0.0,5.9,208
1,2021,10,18,2021-10-18,53.2,61.0,48.9,39.7,1010.9,9.9,5.8,13.0,25.1,0.0,0.0,318
2,2021,11,16,2021-11-16,42.3,48.9,36.0,27.3,1018.4,10.0,5.8,8.0,17.1,0.0,0.0,315
5,2021,09,10,2021-09-10,68.6,75.9,63.0,54.4,1010.9,10.0,5.8,8.9,20.0,0.22,0.0,352
1,2021,03,01,2021-03-01,43.4,48.9,39.9,36.5,1007.6,5.6,5.9,13.0,26.0,0.36,0.0,224
4,2021,05,06,2021-05-06,57.0,66.0,50.0,38.3,1012.1,9.8,5.9,9.9,20.0,0.31,0.0,339
6,2021,04,03,2021-04-03,40.3,53.1,32.0,7.9,1026.1,10.0,5.9,8.9,17.1,0.0,0.0,281
7,2021,03,07,2021-03-07,32.7,41.0,28.9,10.8,1024.9,10.0,5.9,12.0,18.1,0.0,0.0,216
6,2021,01,09,2021-01-09,30.7,37.0,24.1,14.9,1011.6,10.0,6.0,13.0,24.1,0.0,0.0,244
5,2021,03,12,2021-03-12,63.1,71.1,44.1,32.2,1017.7,10.0,6.0,9.9,20.0,0.0,0.0,338
3,2021,03,03,2021-03-03,39.4,52.0,21.0,13.8,1013.7,10.0,6.0,11.1,19.0,0.0,0.0,244
1,2021,05,24,2021-05-24,65.2,88.0,59.0,45.4,1023.1,10.0,6.0,13.0,24.1,0.0,0.0,322
2,2021,01,26,2021-01-26,33.3,37.0,23.0,19.7,1017.0,7.5,6.0,11.1,17.1,0.0,0.0,263
2,2021,07,13,2021-07-13,71.1,86.0,69.1,67.5,1023.2,7.1,6.1,11.1,15.9,1.42,0.0,298
1,2021,01,18,2021-01-18,41.3,45.0,35.1,25.6,1006.3,10.0,6.1,9.9,18.1,0.0,0.0,225
2,2021,12,07,2021-12-07,41.7,61.0,36.0,23.1,1018.3,9.4,6.1,17.1,33.0,0.12,0.0,321
6,2021,01,02,2021-01-02,41.5,51.1,33.1,35.3,1012.8,5.9,6.2,9.9,21.0,0.67,0.0,220
5,2021,07,30,2021-07-30,74.5,82.0,69.1,61.3,1008.1,7.9,6.2,13.0,21.0,0.04,0.0,383
2,2021,02,16,2021-02-16,40.2,51.1,30.9,34.4,1007.0,5.1,6.2,12.0,24.1,0.82,7.1,213
6,2021,10,30,2021-10-30,57.4,64.0,46.9,53.3,1003.4,7.0,6.3,13.0,28.9,0.92,0.0,352
1,2021,02,08,2021-02-08,23.7,39.9,17.1,9.2,1026.4,9.3,6.3,12.0,22.9,0.41,5.9,301
6,2021,07,03,2021-07-03,63.6,79.0,59.0,59.4,1008.7,8.1,6.3,12.0,22.0,0.88,0.0,291
3,2021,02,24,2021-02-24,45.8,54.0,36.0,28.5,1013.6,10.0,6.4,11.1,18.1,0.01,3.1,267
3,2021,01,06,2021-01-06,37.4,42.1,35.1,26.5,1014.4,10.0,6.4,15.0,22.0,0.0,0.0,220
3,2021,02,03,2021-02-03,32.2,37.0,28.9,23.6,998.2,8.7,6.5,9.9,18.1,0.04,14.2,246
5,2021,12,17,2021-12-17,58.0,62.1,53.1,29.3,1015.6,10.0,6.5,12.0,20.0,0.0,0.0,305
4,2021,12,16,2021-12-16,56.7,62.1,39.9,43.8,1019.3,10.0,6.5,11.1,20.0,0.0,0.0,317
1,2021,12,13,2021-12-13,45.1,55.9,39.9,18.7,1023.9,10.0,6.6,12.0,17.1,0.0,0.0,302
6,2021,02,06,2021-02-06,39.4,46.9,34.0,16.7,1013.0,10.0,6.6,13.0,28.9,0.07,9.1,275
2,2021,03,09,2021-03-09,50.2,63.0,42.1,17.4,1026.5,10.0,6.6,11.1,19.0,0.0,0.0,299
6,2021,03,27,2021-03-27,58.0,82.0,50.0,37.7,1018.1,10.0,6.6,14.0,28.0,0.19,0.0,325
7,2021,01,03,2021-01-03,36.6,51.1,34.0,29.9,1018.0,8.4,6.7,12.0,22.0,0.05,0.0,186
4,2021,02,04,2021-02-04,35.0,43.0,28.9,19.9,1008.6,10.0,6.7,11.1,19.0,0.01,13.0,277
6,2021,10,09,2021-10-09,64.4,75.9,60.1,56.4,1023.0,10.0,6.7,13.0,20.0,0.0,0.0,268
4,2021,09,09,2021-09-09,71.6,82.0,69.1,66.6,1008.2,7.4,6.7,19.0,24.1,0.04,0.0,294
5,2021,10,29,2021-10-29,53.0,57.0,46.9,43.5,1012.1,10.0,6.8,13.0,24.1,0.0,0.0,357
2,2021,04,06,2021-04-06,57.6,70.0,46.9,15.2,1013.5,10.0,6.8,9.9,15.9,0.0,0.0,318
4,2021,03,04,2021-03-04,41.8,52.0,32.0,21.3,1009.8,10.0,6.8,15.9,29.9,0.0,0.0,262
4,2021,02,18,2021-02-18,28.1,34.0,21.9,13.5,1030.8,5.9,6.8,12.0,20.0,0.0,3.1,256
1,2021,04,05,2021-04-05,57.2,68.0,48.0,22.1,1012.6,10.0,6.9,12.0,25.1,0.0,0.0,268
3,2021,05,12,2021-05-12,56.6,68.0,46.0,30.4,1020.0,10.0,6.9,11.1,19.0,0.0,0.0,329
1,2021,10,11,2021-10-11,64.8,71.1,61.0,57.8,1018.6,10.0,7.0,13.0,21.0,0.1,0.0,297
5,2021,05,28,2021-05-28,62.3,81.0,50.0,42.4,1017.0,9.2,7.2,13.0,20.0,0.02,0.0,358
6,2021,01,16,2021-01-16,43.1,46.9,37.9,37.9,1001.4,8.2,7.2,19.0,26.0,1.16,0.0,265
4,2021,09,02,2021-09-02,67.6,78.1,61.0,55.7,1008.4,7.8,7.2,19.0,34.0,7.12,0.0,365
4,2021,01,07,2021-01-07,35.3,41.0,30.9,20.6,1018.0,10.0,7.2,11.1,18.1,0.0,0.0,285
4,2021,01,28,2021-01-28,30.0,37.0,25.0,13.2,1018.1,10.0,7.2,17.1,32.1,0.0,0.0,262
5,2021,02,19,2021-02-19,29.8,33.8,26.6,26.4,1020.6,3.2,7.3,12.0,18.1,0.48,2.0,202
3,2021,02,17,2021-02-17,29.7,51.1,21.9,8.8,1022.8,10.0,7.4,14.0,24.1,0.02,5.9,239
3,2021,10,27,2021-10-27,57.3,60.1,53.6,49.9,1003.4,8.4,7.4,13.0,20.0,1.28,0.0,323
6,2021,03,13,2021-03-13,45.2,68.0,33.1,9.7,1021.5,10.0,7.4,15.9,28.0,0.0,0.0,252
1,2021,04,26,2021-04-26,52.0,63.0,41.0,25.6,1014.2,10.0,7.4,11.1,22.0,0.12,0.0,300
2,2021,11,23,2021-11-23,36.7,55.0,32.0,17.1,1015.2,10.0,7.5,14.0,24.1,0.02,0.0,340
5,2021,12,03,2021-12-03,46.2,57.9,41.0,26.0,1010.0,10.0,7.5,12.0,27.0,0.0,0.0,343
5,2021,04,23,2021-04-23,49.4,64.0,36.0,19.2,1014.5,10.0,7.5,12.0,22.0,0.0,0.0,357
7,2021,12,26,2021-12-26,46.8,52.0,36.0,33.7,1008.3,9.7,7.6,13.0,24.1,0.11,0.0,186
6,2021,01,30,2021-01-30,22.1,32.0,14.0,3.3,1024.4,10.0,7.6,14.0,19.0,0.0,0.0,284
7,2021,12,12,2021-12-12,49.9,66.0,42.1,28.1,1014.1,9.7,7.6,17.1,27.0,0.08,0.0,266
7,2021,01,17,2021-01-17,39.3,46.9,35.1,24.6,1001.0,10.0,7.7,12.0,26.0,0.78,0.0,210
5,2021,11,19,2021-11-19,46.7,69.1,39.9,30.8,1021.3,9.4,7.7,14.0,21.0,0.1,0.0,349
4,2021,04,01,2021-04-01,48.6,66.9,41.0,37.4,1010.2,8.3,7.9,13.0,27.0,0.36,0.0,263
7,2021,03,14,2021-03-14,45.3,54.0,33.1,13.2,1015.9,10.0,8.0,15.9,32.1,0.0,0.0,244
7,2021,05,30,2021-05-30,49.2,51.8,46.4,45.0,1020.9,6.5,8.0,14.0,21.0,0.4,0.0,256
1,2021,04,12,2021-04-12,47.6,51.1,44.6,41.3,1007.2,7.2,8.0,14.0,27.0,0.43,0.0,264
4,2021,02,25,2021-02-25,46.0,54.0,39.0,23.5,1014.8,10.0,8.2,13.0,27.0,0.0,2.0,269
6,2021,11,27,2021-11-27,36.7,46.9,35.1,19.7,1009.0,10.0,8.4,17.1,27.0,0.06,0.0,264
6,2021,03,06,2021-03-06,32.8,37.0,23.0,10.5,1016.3,10.0,8.4,15.9,22.0,0.0,0.0,251
2,2021,02,02,2021-02-02,32.0,34.0,21.9,28.5,997.7,2.9,8.8,17.1,27.0,1.63,5.1,238
7,2021,10,10,2021-10-10,63.0,66.9,60.1,58.3,1022.2,8.5,8.9,13.0,20.0,0.01,0.0,269
1,2021,03,15,2021-03-15,31.1,37.9,24.1,-3.3,1024.5,10.0,9.0,15.0,29.9,0.0,0.0,253
5,2021,04,02,2021-04-02,35.1,57.9,28.0,13.4,1019.9,10.0,9.1,14.0,24.1,0.02,0.0,283
6,2021,01,23,2021-01-23,31.6,45.0,28.0,9.1,1015.3,10.0,9.2,15.0,28.9,0.0,0.0,251
7,2021,01,24,2021-01-24,26.1,36.0,21.9,4.3,1021.1,10.0,9.2,14.0,24.1,0.0,0.0,212
5,2021,04,30,2021-04-30,65.1,71.1,55.0,46.0,997.3,9.7,9.2,15.9,29.9,0.02,0.0,331
6,2021,05,01,2021-05-01,52.0,71.1,42.1,25.7,1009.5,10.0,9.3,17.1,28.9,0.03,0.0,318
6,2021,05,29,2021-05-29,49.1,51.8,46.4,45.9,1015.4,6.9,10.4,17.1,29.9,1.41,0.0,242
1,2021,03,29,2021-03-29,50.9,60.1,45.0,28.6,1011.6,9.5,10.5,17.1,32.1,0.76,0.0,240
4,2021,04,22,2021-04-22,41.2,46.9,36.0,17.5,1009.7,10.0,10.7,17.1,28.9,0.11,0.0,252
2,2021,03,02,2021-03-02,29.2,48.9,21.0,2.6,1018.0,10.0,11.1,19.0,28.9,0.02,0.0,268
5,2021,03,05,2021-03-05,29.7,45.0,23.0,2.2,1011.5,10.0,11.1,15.9,29.9,0.0,0.0,306
5,2021,03,19,2021-03-19,38.5,46.9,30.9,15.4,1018.6,9.3,11.3,19.0,28.9,0.67,0.0,309
1,2021,02,01,2021-02-01,27.0,33.1,19.9,23.6,1012.1,0.7,11.4,17.1,31.1,0.43,0.0,239
5,2021,01,29,2021-01-29,20.4,34.0,14.0,0.0,1019.3,10.0,12.5,22.9,34.0,0.0,0.0,291
1,2022,10,31,2022-10-31,57.2,64.9,43.0,48.6,1018.4,9.7,0.7,6.0,,0.0,0.0,286
7,2022,10,30,2022-10-30,52.5,63.0,43.0,36.6,1024.9,10.0,0.9,4.1,,0.0,0.0,290
7,2022,07,31,2022-07-31,78.4,87.1,71.1,58.3,1020.8,10.0,1.5,4.1,,0.0,0.0,288
1,2022,09,05,2022-09-05,78.4,90.0,71.1,67.7,1018.3,9.5,1.5,7.0,,0.0,0.0,254
3,2022,06,29,2022-06-29,73.6,84.0,66.0,55.5,1022.6,10.0,1.5,6.0,,0.0,0.0,304
4,2022,11,03,2022-11-03,59.0,70.0,52.0,44.8,1028.3,9.9,1.5,2.9,,0.0,0.0,318
7,2022,05,29,2022-05-29,68.3,77.0,59.0,54.9,1015.9,10.0,1.5,5.1,,0.64,0.0,282
5,2022,07,08,2022-07-08,73.0,84.0,68.0,65.5,1015.6,8.6,1.6,5.1,,0.0,0.0,296
3,2022,12,21,2022-12-21,32.9,39.9,27.0,19.7,1031.5,10.0,1.6,6.0,,0.0,0.0,268
6,2022,05,21,2022-05-21,71.4,90.0,55.0,64.1,1015.3,4.3,1.6,5.1,,0.4,0.0,349
4,2022,08,11,2022-08-11,79.5,89.1,72.0,64.4,1012.7,9.1,1.6,5.1,,0.1,0.0,287
1,2022,07,18,2022-07-18,77.1,82.9,69.1,72.2,1013.3,6.4,1.6,8.9,21.0,0.84,0.0,303
1,2022,09,12,2022-09-12,72.0,81.0,66.9,67.0,1010.9,6.1,1.7,5.1,,0.59,0.0,314
5,2022,09,16,2022-09-16,65.6,75.0,57.0,42.9,1021.9,10.0,1.7,4.1,,0.0,0.0,350
5,2022,06,24,2022-06-24,69.7,81.0,61.0,62.1,1016.1,7.5,1.7,6.0,,0.08,0.0,355
5,2022,11,04,2022-11-04,59.8,70.0,52.0,52.9,1027.5,8.5,1.7,6.0,,0.0,0.0,287
6,2022,05,14,2022-05-14,64.5,72.0,57.0,62.0,1018.8,6.1,1.7,6.0,,0.03,0.0,277
6,2022,06,04,2022-06-04,70.7,80.1,61.0,50.3,1010.9,10.0,1.7,5.1,,0.0,0.0,300
6,2022,09,03,2022-09-03,71.9,82.0,62.1,59.6,1024.7,10.0,1.8,6.0,,0.0,0.0,299
3,2022,07,27,2022-07-27,76.7,84.9,70.0,58.5,1013.9,10.0,1.8,6.0,,0.0,0.0,287
2,2022,08,23,2022-08-23,76.9,84.9,71.6,68.4,1009.4,6.5,1.8,7.0,,0.23,0.0,273
4,2022,08,25,2022-08-25,81.0,91.0,71.1,57.8,1016.3,10.0,1.8,5.1,,0.0,0.0,277
1,2022,08,15,2022-08-15,74.4,82.9,66.0,54.3,1015.8,10.0,1.9,5.1,,0.0,0.0,241
7,2022,08,21,2022-08-21,76.7,90.0,72.0,65.3,1019.7,10.0,1.9,7.0,,0.0,0.0,272
6,2022,01,01,2022-01-01,52.3,55.9,48.0,49.5,1009.6,6.5,1.9,7.0,,0.0,0.0,283
1,2022,06,13,2022-06-13,75.2,84.9,63.0,64.9,1012.4,9.1,1.9,8.0,15.9,0.05,0.0,319
2,2022,09,06,2022-09-06,71.5,75.0,68.0,68.9,1016.3,5.2,1.9,7.0,,0.18,0.0,340
6,2022,07,23,2022-07-23,84.6,93.9,78.1,63.7,1014.9,10.0,2.0,7.0,,0.0,0.0,305
6,2022,09,10,2022-09-10,73.0,86.0,62.1,55.5,1022.7,10.0,2.0,4.1,,0.0,0.0,272
7,2022,09,11,2022-09-11,71.9,86.0,64.0,63.0,1021.6,9.2,2.0,5.1,,0.0,0.0,260
6,2022,10,15,2022-10-15,58.9,68.0,50.0,45.2,1016.0,10.0,2.0,7.0,14.0,0.19,0.0,275
2,2022,06,21,2022-06-21,70.4,80.1,57.0,49.5,1019.6,9.0,2.0,5.1,,0.0,0.0,317
3,2022,08,17,2022-08-17,73.4,82.9,66.0,56.4,1015.7,10.0,2.1,6.0,,0.0,0.0,261
5,2022,11,11,2022-11-11,62.6,66.9,46.9,57.5,1019.4,7.6,2.1,8.0,20.0,0.0,0.0,310
2,2022,09,13,2022-09-13,75.0,82.0,68.0,68.7,1007.4,7.0,2.1,8.0,18.1,0.95,0.0,325
7,2022,05,01,2022-05-01,57.6,69.1,44.1,29.4,1019.3,10.0,2.1,7.0,17.1,0.0,0.0,278
1,2022,10,10,2022-10-10,58.7,66.9,44.1,38.4,1021.8,10.0,2.2,5.1,,0.0,0.0,216
3,2022,10,26,2022-10-26,66.4,72.0,61.0,62.8,1010.3,5.1,2.2,7.0,,0.0,0.0,266
7,2022,07,17,2022-07-17,76.4,84.9,66.0,67.5,1016.5,9.9,2.2,6.0,,1.11,0.0,281
6,2022,06,25,2022-06-25,78.5,90.0,63.0,60.6,1018.3,9.9,2.2,5.1,,0.0,0.0,364
2,2022,04,05,2022-04-05,49.9,57.0,39.0,28.3,1017.0,10.0,2.2,5.1,,0.0,0.0,252
5,2022,05,06,2022-05-06,57.8,73.9,50.0,49.7,1015.1,7.2,2.2,7.0,,0.01,0.0,365
4,2022,06,02,2022-06-02,66.9,79.0,60.1,62.9,1007.7,5.9,2.2,7.0,,0.71,0.0,317
3,2022,09,21,2022-09-21,70.4,80.1,62.1,56.8,1013.3,10.0,2.2,5.1,,0.0,0.0,335
4,2022,03,10,2022-03-10,39.1,51.1,33.1,30.2,1020.2,8.5,2.3,8.0,,0.55,0.0,268
7,2022,09,04,2022-09-04,77.3,90.0,64.9,64.6,1020.1,10.0,2.3,8.0,,0.0,0.0,251
5,2022,10,21,2022-10-21,53.8,62.1,44.1,34.3,1018.9,10.0,2.3,5.1,,0.0,0.0,335
6,2022,12,31,2022-12-31,52.2,62.1,46.0,47.0,1021.0,5.8,2.3,5.1,,0.0,0.0,249
4,2022,05,19,2022-05-19,59.6,72.0,54.0,52.5,1008.8,6.8,2.3,6.0,,0.71,0.0,321
6,2022,06,11,2022-06-11,70.8,77.0,63.0,52.5,1012.7,10.0,2.4,8.0,,0.0,0.0,308
7,2022,05,15,2022-05-15,65.2,75.9,60.1,61.6,1011.7,6.2,2.4,7.0,,0.32,0.0,306
6,2022,10,22,2022-10-22,57.1,66.0,46.0,40.0,1023.7,10.0,2.4,6.0,,0.0,0.0,326
4,2022,07,28,2022-07-28,79.8,87.1,70.0,70.4,1010.4,9.8,2.4,6.0,14.0,0.02,0.0,298
1,2022,05,30,2022-05-30,73.0,84.0,59.0,58.6,1018.7,10.0,2.4,7.0,,0.0,0.0,255
7,2022,04,03,2022-04-03,45.2,54.0,37.9,35.3,1010.8,9.5,2.4,7.0,15.9,0.0,0.0,257
7,2022,08,14,2022-08-14,73.5,82.0,64.9,51.3,1017.7,10.0,2.4,7.0,,0.0,0.0,305
