"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","max_temp_standardised","num_collisions"
"1361",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1.60344940058565,0.855691056910569
"1362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,0.988427161281829,0.514227642276423
"1363",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,1.22325383447056,0.58130081300813
"1364",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1.1002493866098,0.784552845528455
"1365",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,1.16175161054018,0.485772357723577
"1366",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,0.938107159884243,0.504065040650406
"1367",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0.988427161281829,0.40650406504065
"1368",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,0.770373821892291,0.359756097560976
"1369",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1.66495162451604,0.589430894308943
"1370",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,1.22325383447056,0.648373983739837
"1371",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.4413071738601,0.619918699186992
"1372",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1.38539606119612,0.384146341463415
"1373",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1.16175161054018,0.475609756097561
"1374",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1.38539606119612,0.0833333333333333
"1375",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,1.33507605979853,0.640243902439024
"1376",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1.4413071738601,0.664634146341463
"1377",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.658551596564323,0.193089430894309
"1378",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,1.16175161054018,0.630081300813008
"1379",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1.4413071738601,0.684959349593496
"1380",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1.27357383586815,0.455284552845528
"1381",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1.27357383586815,0.144308943089431
"1382",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0.882196047220259,0.398373983739837
"1383",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,0.720053820494705,0.522357723577236
"1384",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.66495162451604,0.723577235772358
"1385",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1.27357383586815,0.680894308943089
"1386",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1.38539606119612,0.745934959349594
"1387",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,1.16175161054018,0.402439024390244
"1388",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1.22325383447056,0.329268292682927
"1389",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1.60344940058565,0.514227642276423
"1390",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1.49162717525769,0.599593495934959
"1391",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.1002493866098,0.483739837398374
"1392",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,1.27357383586815,0.199186991869919
"1393",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,0.938107159884243,0.554878048780488
"1394",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.938107159884243,0.554878048780488
"1395",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,1.72645384844642,0.560975609756098
"1396",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,1.776773849844,0.520325203252033
"1397",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,0.658551596564323,0.569105691056911
"1398",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,1.27357383586815,0.536585365853659
"1399",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,1.22325383447056,0.286585365853659
"1400",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,1.38539606119612,0.554878048780488
"1401",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1.55312939918807,0.556910569105691
"1402",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.22325383447056,0.626016260162602
"1403",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,1.72645384844642,0.74390243902439
"1404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,1.38539606119612,0.239837398373984
"1405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1.16175161054018,0.475609756097561
"1406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,0.831876045822673,0.51219512195122
"1407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0.938107159884243,0.524390243902439
"1408",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1.55312939918807,0.390243902439024
"1409",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,1.1002493866098,0.495934959349593
"1410",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1.27357383586815,0.632113821138211
"1411",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,1.1002493866098,0.530487804878049
"1412",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1.55312939918807,0.542682926829268
"1413",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1.16175161054018,0.813008130081301
"1414",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,1.04992938521221,0.638211382113821
"1415",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1.27357383586815,0.239837398373984
"1416",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,1.27357383586815,0.469512195121951
"1417",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1.1002493866098,0.579268292682927
"1418",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,1.1002493866098,0.510162601626016
"1419",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1.1002493866098,0.25
"1420",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1.38539606119612,0.449186991869919
"1421",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0.938107159884243,0.628048780487805
"1422",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1.22325383447056,0.508130081300813
"1423",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0.938107159884243,0.0731707317073171
"1424",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.27357383586815,0.788617886178862
"1425",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,1.16175161054018,0.308943089430894
"1426",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1.1002493866098,0.5
"1427",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,1.16175161054018,0.664634146341463
"1428",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1.72645384844642,0.432926829268293
"1429",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,0.988427161281829,0.434959349593496
"1430",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,1.27357383586815,0.455284552845528
"1431",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.27357383586815,0.904471544715447
"1432",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0.882196047220259,0.621951219512195
"1433",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,1.66495162451604,0.278455284552846
"1434",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1.4413071738601,0.579268292682927
"1435",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,1.33507605979853,0.577235772357724
"1436",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,1.38539606119612,0.225609756097561
"1437",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1.1002493866098,0.701219512195122
"1438",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1.04992938521221,0.323170731707317
"1439",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,1.60344940058565,0.772357723577236
"1440",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1.27357383586815,0.428861788617886
"1441",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,1.22325383447056,0.172764227642276
"1442",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,1.55312939918807,0.760162601626016
"1443",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1.04992938521221,0.471544715447154
"1444",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1.1002493866098,0.524390243902439
"1445",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,0.770373821892291,0.0467479674796748
"1446",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,1.66495162451604,0.585365853658537
"1447",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.1002493866098,0.810975609756098
"1448",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.49162717525769,0.579268292682927
"1449",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,1.60344940058565,0.701219512195122
"1450",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0.882196047220259,0.538617886178862
"1451",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,1.38539606119612,0.601626016260163
"1452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1.04992938521221,0.357723577235772
"1453",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,1.04992938521221,0.400406504065041
"1454",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1.33507605979853,0.813008130081301
"1455",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0.988427161281829,0.274390243902439
"1456",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,0.770373821892291,0.380081300813008
"1457",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,0.938107159884243,0.617886178861789
"1458",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,1.60344940058565,0.463414634146341
"1459",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,1.55312939918807,0.563008130081301
"1460",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1.04992938521221,0.601626016260163
"1461",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1.16175161054018,0.347560975609756
"1462",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,0.597049372633941,0.34349593495935
"1463",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1.16175161054018,0.619918699186992
"1464",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,0.938107159884243,0.609756097560976
"1465",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,0.882196047220259,0.475609756097561
"1466",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,1.22325383447056,0.416666666666667
"1467",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,1.4413071738601,0.619918699186992
"1468",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1.22325383447056,0.443089430894309
"1469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,0.938107159884243,0.371951219512195
"1470",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1.60344940058565,0.599593495934959
"1471",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1.49162717525769,0.800813008130081
"1472",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,1.04992938521221,0.365853658536585
"1473",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1.16175161054018,0.58739837398374
"1474",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,0.938107159884243,0.33130081300813
"1475",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1.38539606119612,0.611788617886179
"1476",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1.27357383586815,0.658536585365854
"1477",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1.27357383586815,0.434959349593496
"1478",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.831876045822673,0.315040650406504
"1479",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1.27357383586815,0.595528455284553
"1480",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,1.27357383586815,0.542682926829268
"1481",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,1.1002493866098,0.422764227642276
"1482",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1.49162717525769,0.247967479674797
"1483",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,1.83827607377439,0.57520325203252
"1484",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0.988427161281829,0.443089430894309
"1485",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.938107159884243,0.367886178861789
"1486",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,0.882196047220259,0.550813008130081
"1487",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,1.72645384844642,0.699186991869919
"1488",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.1002493866098,0.526422764227642
"1489",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1.4413071738601,0.160569105691057
"1490",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.38539606119612,0.768292682926829
"1491",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1.38539606119612,0.402439024390244
"1492",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1.94450718783596,0.41869918699187
"1493",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1.22325383447056,0.0142276422764228
"1494",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,1.55312939918807,0.680894308943089
"1495",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,1.66495162451604,0.252032520325203
"1496",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,1.33507605979853,0.292682926829268
"1497",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1.38539606119612,0.548780487804878
"1498",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1.4413071738601,0.636178861788618
"1499",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,0.831876045822673,0.530487804878049
"1500",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,0.831876045822673,0.380081300813008
"1501",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,0.988427161281829,0.469512195121951
"1502",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,1.27357383586815,0.428861788617886
"1503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1.60344940058565,0.483739837398374
"1504",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.485227147305973,0.40650406504065
"1505",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1.16175161054018,0.800813008130081
"1506",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,1.33507605979853,0.536585365853659
"1507",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1.49162717525769,0.33130081300813
"1508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,1.04992938521221,0.32520325203252
"1509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1.33507605979853,0.191056910569106
"1510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1.33507605979853,0.534552845528455
"1511",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1.60344940058565,0.465447154471545
"1512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1.22325383447056,0.373983739837398
"1513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1.1002493866098,0.717479674796748
"1514",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,1.38539606119612,0.178861788617886
"1515",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.66495162451604,0.855691056910569
"1516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.658551596564323,0.573170731707317
"1517",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,1.4413071738601,0.355691056910569
"1518",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,1.38539606119612,0.719512195121951
"1519",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,1.1002493866098,0.691056910569106
"1520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1.1002493866098,0.491869918699187
"1521",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1.1002493866098,0.516260162601626
"1522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,0.658551596564323,0.355691056910569
"1523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1.27357383586815,0.467479674796748
"1524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1.4413071738601,0.489837398373984
"1525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,1.55312939918807,0.376016260162602
"1526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,1.66495162451604,0.473577235772358
"1527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1.16175161054018,0.294715447154472
"1528",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1.16175161054018,0.548780487804878
"1529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1.04992938521221,0.199186991869919
"1530",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,1.60344940058565,0.760162601626016
"1531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0.988427161281829,0.573170731707317
"1532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1.1002493866098,0.526422764227642
"1533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,0.938107159884243,0.17479674796748
"1534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0.938107159884243,0.670731707317073
"1535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,1.22325383447056,0.510162601626016
"1536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,0.770373821892291,0.546747967479675
"1537",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,1.49162717525769,0.75609756097561
"1538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,0.770373821892291,0.378048780487805
"1539",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1.22325383447056,0.579268292682927
"1540",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1.04992938521221,0.723577235772358
"1541",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,1.16175161054018,0.483739837398374
"1542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,0.938107159884243,0.514227642276423
"1543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,1.33507605979853,0.538617886178862
"1544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,1.55312939918807,0.703252032520325
"1545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0.938107159884243,0.611788617886179
"1546",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,0.831876045822673,0.652439024390244
"1547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.597049372633941,0.258130081300813
"1548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1.16175161054018,0.739837398373984
"1549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0.770373821892291,0.441056910569106
"1550",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,1.1002493866098,0.491869918699187
"1551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1.38539606119612,0.82520325203252
"1552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.434907145908387,0.491869918699187
"1553",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,1.38539606119612,0.453252032520325
"1554",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,1.38539606119612,0.530487804878049
"1555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,0.831876045822673,0.351626016260163
"1556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,1.27357383586815,0.483739837398374
"1557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,1.16175161054018,0.439024390243902
"1558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1.72645384844642,0.603658536585366
"1559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,1.27357383586815,0.353658536585366
"1560",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,0.988427161281829,0.536585365853659
"1561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,0.938107159884243,0.351626016260163
"1562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,0.720053820494705,0.199186991869919
"1563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1.55312939918807,0.402439024390244
"1564",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,0.770373821892291,0.542682926829268
"1565",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.60344940058565,0.845528455284553
"1566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.882196047220259,0.676829268292683
"1567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1.38539606119612,0.449186991869919
"1568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,0.882196047220259,0.451219512195122
"1569",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,0.485227147305973,0.510162601626016
"1570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.882196047220259,0.308943089430894
"1571",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,0.938107159884243,0.5
"1572",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,0.720053820494705,0.313008130081301
"1573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1.1002493866098,0.323170731707317
"1574",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1.36303161613052,0.819105691056911
"1575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1.16175161054018,0.621951219512195
"1576",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,0.720053820494705,0.24390243902439
"1577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1.16175161054018,0.355691056910569
"1578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1.1002493866098,0.613821138211382
"1579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,1.55312939918807,0.404471544715447
"1580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.546729371236355,0.455284552845528
"1581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,0.988427161281829,0.394308943089431
"1582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,0.938107159884243,0.404471544715447
"1583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,1.22325383447056,0.378048780487805
"1584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0.938107159884243,0.707317073170732
"1585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,0.546729371236355,0.231707317073171
"1586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,1.16175161054018,0.436991869918699
"1587",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1.16175161054018,0.804878048780488
"1588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1.22325383447056,0.731707317073171
